 30.578000      0.037945     -0.439991
 30.579000      0.037425     -0.445072
 30.580000      0.036900     -0.450135
 30.581000      0.036368     -0.455179
 30.582000      0.035831     -0.460205
 30.583000      0.035288     -0.465213
 30.584000      0.034740     -0.470202
 30.585000      0.034186     -0.475172
 30.586000      0.033627     -0.480123
 30.587000      0.033062     -0.485055
 30.588000      0.032492     -0.489967
 30.589000      0.031917     -0.494859
 30.590000      0.031337     -0.499731
 30.591000      0.030753     -0.504583
 30.592000      0.030163     -0.509415
 30.593000      0.029568     -0.514226
 30.594000      0.028969     -0.519017
 30.595000      0.028365     -0.523787
 30.596000      0.027757     -0.528535
 30.597000      0.027145     -0.533263
 30.598000      0.026528     -0.537969
 30.599000      0.025907     -0.542653
 30.600000      0.025281     -0.547316
 30.601000      0.024652     -0.551956
 30.602000      0.024019     -0.556574
 30.603000      0.023382     -0.561170
 30.604000      0.022742     -0.565744
 30.605000      0.022098     -0.570294
 30.606000      0.021450     -0.574822
 30.607000      0.020799     -0.579327
 30.608000      0.020145     -0.583808
 30.609000      0.019488     -0.588266
 30.610000      0.018827     -0.592700
 30.611000      0.018164     -0.597111
 30.612000      0.017497     -0.601497
 30.613000      0.016828     -0.605860
 30.614000      0.016157     -0.610198
 30.615000      0.015482     -0.614512
 30.616000      0.014806     -0.618801
 30.617000      0.014127     -0.623065
 30.618000      0.013445     -0.627304
 30.619000      0.012762     -0.631519
 30.620000      0.012077     -0.635707
 30.621000      0.011389     -0.639871
 30.622000      0.010700     -0.644009
 30.623000      0.010010     -0.648121
 30.624000      0.009317     -0.652207
 30.625000      0.008623     -0.656267
 30.626000      0.007928     -0.660301
 30.627000      0.007232     -0.664308
 30.628000      0.006534     -0.668289
 30.629000      0.005836     -0.672243
 30.630000      0.005136     -0.676171
 30.631000      0.004436     -0.680071
 30.632000      0.003735     -0.683944
 30.633000      0.003034     -0.687790
 30.634000      0.002332     -0.691608
 30.635000      0.001629     -0.695399
 30.636000      0.000927     -0.699162
 30.637000      0.000224     -0.702897
 30.638000     -0.000479     -0.706604
 30.639000     -0.001181     -0.710283
 30.640000     -0.001884     -0.713934
 30.641000     -0.002586     -0.717556
 30.642000     -0.003288     -0.721150
 30.643000     -0.003989     -0.724715
 30.644000     -0.004690     -0.728251
 30.645000     -0.005390     -0.731758
 30.646000     -0.006089     -0.735236
 30.647000     -0.006787     -0.738684
 30.648000     -0.007484     -0.742104
 30.649000     -0.008179     -0.745493
 30.650000     -0.008874     -0.748854
 30.651000     -0.009567     -0.752184
 30.652000     -0.010258     -0.755484
 30.653000     -0.010948     -0.758755
 30.654000     -0.011637     -0.761995
 30.655000     -0.012323     -0.765205
 30.656000     -0.013007     -0.768385
 30.657000     -0.013690     -0.771534
 30.658000     -0.014370     -0.774653
 30.659000     -0.015048     -0.777741
 30.660000     -0.015723     -0.780798
 30.661000     -0.016396     -0.783824
 30.662000     -0.017066     -0.786819
 30.663000     -0.017734     -0.789783
 30.664000     -0.018399     -0.792716
 30.665000     -0.019061     -0.795617
 30.666000     -0.019720     -0.798486
 30.667000     -0.020376     -0.801325
 30.668000     -0.021028     -0.804131
 30.669000     -0.021678     -0.806905
 30.670000     -0.022324     -0.809648
 30.671000     -0.022966     -0.812359
 30.672000     -0.023605     -0.815037
 30.673000     -0.024240     -0.817683
 30.674000     -0.024871     -0.820297
 30.675000     -0.025498     -0.822879
 30.676000     -0.026121     -0.825428
 30.677000     -0.026740     -0.827944
 30.678000     -0.027355     -0.830428
 30.679000     -0.027965     -0.832879
 30.680000     -0.028572     -0.835297
 30.681000     -0.029173     -0.837682
 30.682000     -0.029770     -0.840034
 30.683000     -0.030362     -0.842353
 30.684000     -0.030950     -0.844639
 30.685000     -0.031532     -0.846891
 30.686000     -0.032110     -0.849110
 30.687000     -0.032682     -0.851296
 30.688000     -0.033250     -0.853448
 30.689000     -0.033812     -0.855567
 30.690000     -0.034368     -0.857651
 30.691000     -0.034920     -0.859702
 30.692000     -0.035466     -0.861720
 30.693000     -0.036006     -0.863703
 30.694000     -0.036540     -0.865652
 30.695000     -0.037069     -0.867567
 30.696000     -0.037592     -0.869448
 30.697000     -0.038109     -0.871295
 30.698000     -0.038620     -0.873108
 30.699000     -0.039125     -0.874886
 30.700000     -0.039623     -0.876630
 30.701000     -0.040116     -0.878340
 30.702000     -0.040602     -0.880015
 30.703000     -0.041081     -0.881655
 30.704000     -0.041554     -0.883261
 30.705000     -0.042021     -0.884832
 30.706000     -0.042481     -0.886369
 30.707000     -0.042934     -0.887870
 30.708000     -0.043381     -0.889337
 30.709000     -0.043820     -0.890769
 30.710000     -0.044253     -0.892166
 30.711000     -0.044679     -0.893528
 30.712000     -0.045097     -0.894855
 30.713000     -0.045509     -0.896147
 30.714000     -0.045913     -0.897403
 30.715000     -0.046311     -0.898625
 30.716000     -0.046700     -0.899811
 30.717000     -0.047083     -0.900962
 30.718000     -0.047458     -0.902078
 30.719000     -0.047825     -0.903158
 30.720000     -0.048185     -0.904204
 30.721000     -0.048538     -0.905213
 30.722000     -0.048882     -0.906187
 30.723000     -0.049219     -0.907126
 30.724000     -0.049549     -0.908029
 30.725000     -0.049870     -0.908897
 30.726000     -0.050183     -0.909729
 30.727000     -0.050489     -0.910526
 30.728000     -0.050787     -0.911287
 30.729000     -0.051076     -0.912012
 30.730000     -0.051358     -0.912701
 30.731000     -0.051631     -0.913355
 30.732000     -0.051897     -0.913973
 30.733000     -0.052154     -0.914556
 30.734000     -0.052403     -0.915102
 30.735000     -0.052643     -0.915613
 30.736000     -0.052876     -0.916088
 30.737000     -0.053100     -0.916528
 30.738000     -0.053315     -0.916931
 30.739000     -0.053523     -0.917299
 30.740000     -0.053721     -0.917631
 30.741000     -0.053912     -0.917927
 30.742000     -0.054093     -0.918187
 30.743000     -0.054267     -0.918411
 30.744000     -0.054431     -0.918599
 30.745000     -0.054587     -0.918751
 30.746000     -0.054735     -0.918868
 30.747000     -0.054874     -0.918949
 30.748000     -0.055004     -0.918993
 30.749000     -0.055125     -0.919002
 30.750000     -0.055238     -0.918975
 30.751000     -0.055342     -0.918912
 30.752000     -0.055437     -0.918814
 30.753000     -0.055524     -0.918679
 30.754000     -0.055602     -0.918508
 30.755000     -0.055671     -0.918302
 30.756000     -0.055731     -0.918060
 30.757000     -0.055783     -0.917782
 30.758000     -0.055825     -0.917468
 30.759000     -0.055859     -0.917118
 30.760000     -0.055884     -0.916732
 30.761000     -0.055901     -0.916311
 30.762000     -0.055908     -0.915854
 30.763000     -0.055907     -0.915361
 30.764000     -0.055897     -0.914832
 30.765000     -0.055878     -0.914268
 30.766000     -0.055850     -0.913668
 30.767000     -0.055813     -0.913032
 30.768000     -0.055768     -0.912361
 30.769000     -0.055713     -0.911654
 30.770000     -0.055650     -0.910911
 30.771000     -0.055579     -0.910133
 30.772000     -0.055498     -0.909320
 30.773000     -0.055409     -0.908470
 30.774000     -0.055311     -0.907586
 30.775000     -0.055204     -0.906666
 30.776000     -0.055088     -0.905710
 30.777000     -0.054964     -0.904719
 30.778000     -0.054831     -0.903693
 30.779000     -0.054690     -0.902632
 30.780000     -0.054539     -0.901535
 30.781000     -0.054381     -0.900403
 30.782000     -0.054213     -0.899236
 30.783000     -0.054037     -0.898034
 30.784000     -0.053853     -0.896796
 30.785000     -0.053660     -0.895524
 30.786000     -0.053459     -0.894216
 30.787000     -0.053249     -0.892874
 30.788000     -0.053031     -0.891497
 30.789000     -0.052804     -0.890085
 30.790000     -0.052569     -0.888638
 30.791000     -0.052326     -0.887156
 30.792000     -0.052074     -0.885640
 30.793000     -0.051815     -0.884089
 30.794000     -0.051547     -0.882504
 30.795000     -0.051271     -0.880884
 30.796000     -0.050987     -0.879229
 30.797000     -0.050695     -0.877540
 30.798000     -0.050394     -0.875817
 30.799000     -0.050086     -0.874060
 30.800000     -0.049770     -0.872268
 30.801000     -0.049447     -0.870442
 30.802000     -0.049115     -0.868582
 30.803000     -0.048775     -0.866689
 30.804000     -0.048428     -0.864761
 30.805000     -0.048074     -0.862799
 30.806000     -0.047711     -0.860804
 30.807000     -0.047341     -0.858775
 30.808000     -0.046964     -0.856712
 30.809000     -0.046579     -0.854615
 30.810000     -0.046187     -0.852485
 30.811000     -0.045788     -0.850322
 30.812000     -0.045381     -0.848126
 30.813000     -0.044967     -0.845896
 30.814000     -0.044547     -0.843633
 30.815000     -0.044119     -0.841336
 30.816000     -0.043684     -0.839007
 30.817000     -0.043242     -0.836645
 30.818000     -0.042793     -0.834250
 30.819000     -0.042338     -0.831823
 30.820000     -0.041876     -0.829362
 30.821000     -0.041407     -0.826870
 30.822000     -0.040932     -0.824344
 30.823000     -0.040450     -0.821786
 30.824000     -0.039962     -0.819196
 30.825000     -0.039468     -0.816574
